"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-17",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"42",",,X","31",",,X",,,"  290",",,X","  320",",,X","14.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-18","4.47",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31",",,X","22",",,X",,,"  330",",,X","   30",",,X","14.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-19","7.61",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"47",",,X","28",",,X",,,"  210",",,X","  220",",,X","17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-20","4.92",",,W",,,,,"0.01",",,X,2400","0.0",",,X,","0.0",",,X,",,,"48",",,X","41",",,X",,,"  280",",,X","  310",",,X","14.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-21","6.04",",,W",,,,,"0.11",",,X,2400","0.0",",,X,","0.0",",,X,",,,"62",",,X","42",",,X",,,"  270",",,X","  280",",,X","23.9",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-22","5.37",",,W",,,,,"0.06",",,X,2400","0.0",",,X,","0.0",",,X,",,,"58",",,X","48",",,X",,,"  280",",,X","  280",",,X","15.0",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-23","6.71",",,W",,,,,"0.75",",,X,2400","0.0",",,X,","0.0",",,X,",,,"49",",,X","35",",,X",,,"  290",",,X","  300",",,X","16.1",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-24","5.37",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"36",",,X","29",",,X",,,"  290",",,X","  300",",,X","15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-25","5.82",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"46",",,X","31",",,X",,,"  230",",,X","  210",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-26","8.95",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"45",",,X","38",",,X",,,"  290",",,X","  300",",,X","17.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-27","8.05",",,W",,,,,"1.02",",,X,2400","0.0",",,X,","0.0",",,X,",,,"57",",,X","38",",,X",,,"  150",",,X","  120",",,X","21.0",",,X","36.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-28","11.63",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"50",",,X","31",",,X",,,"  290",",,X","  260",",,X","21.9",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-29","6.93",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"38",",,X","24",",,X",,,"  270",",,X","  270",",,X","16.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-30","3.36",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"51",",,X","37",",,X",,,"  150",",,X","  170",",,X","10.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-31","5.37",",,W",,,,,"0.01",",,X,2400","0.0",",,W,","0.0",",,X,",,,"54",",,X","46",",,X",,,"  260",",,X","  260",",,X","13.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-01","6.04",",,W",,,,,"0.05",",,X,2400","0.0",",,X,","0.0",",,X,",,,"52",",,X","41",",,X",,,"  150",",,X","  150",",,X","15.0",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-02","10.29",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"50",",,X","33",",,X",,,"  270",",,X","  270",",,X","25.1",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-03","10.51",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33",",,X","15",",,X",,,"  290",",,X","  280",",,X","19.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-04","7.61",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"27",",,X","13",",,X",,,"  290",",,X","  310",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-05","6.26",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"40",",,X","27",",,X",,,"  300",",,X","  320",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-06","6.93",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","35",",,X",,,"  230",",,X","  230",",,X","14.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-07","6.93",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"62",",,X","46",",,X",,,"  250",",,X","  280",",,X","15.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-08","7.83",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"46",",,X","33",",,X",,,"  290",",,X","  300",",,X","16.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-09","3.58",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"41",",,X","31",",,X",,,"  240",",,X","  230",",,X","14.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-10","7.38",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"47",",,X","33",",,X",,,"  270",",,X","  270",",,X","14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-11","5.82",",,W",,,,,"0.07",",,X,2400","0.0",",,X,","0.0",",,X,",,,"48",",,X","37",",,X",,,"   70",",,X","   70",",,X","14.1",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-12","9.17",",,W",,,,,"1.38",",,X,2400","0.0",",,X,","0.0",",,X,",,,"45",",,X","41",",,X",,,"   50",",,X","   70",",,X","30.0",",,X","40.0",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-13","11.41",",,W",,,,,"0.09",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"50",",,X","28",",,X",,,"  230",",,X","  240",",,X","25.1",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-14","8.72",",,W",,,,,"0.00","T,,X,2400","0.0","T,,X,","0.0",",,X,",,,"32",",,X","27",",,X",,,"  270",",,X","  270",",,X","17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-15","8.72",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"27",",,X","15",",,X",,,"  280",",,X","  280",",,X","17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-16","4.70",",,W",,,,,"0.04",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"37",",,X","15",",,X",,,"  220",",,X","  220",",,X","17.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-17","8.05",",,W",,,,,"0.19",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"53",",,X","36",",,X",,,"  210",",,X","  190",",,X","17.0",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-18","10.51",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"54",",,X","24",",,X",,,"  270",",,X","  280",",,X","21.9",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-19","6.71",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"37",",,X","20",",,X",,,"  250",",,X","  220",",,X","16.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-20","7.16",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"36",",,X","24",",,X",,,"  290",",,X","  280",",,X","17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-21","9.62",",,W",,,,,"0.39",",,X,2400","4.3",",,X,","1.0",",,X,",,,"29",",,X","22",",,X",,,"   40",",,X","   60",",,X","17.0",",,X","23.9",",,X",,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-22","8.50",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","3.0",",,X,",,,"34",",,X","18",",,X",,,"   30",",,X","   30",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-23","7.38",",,W",,,,,"0.37",",,X,2400","0.0","T,,X,","2.0",",,X,",,,"53",",,X","34",",,X",,,"  160",",,X","  250",",,X","17.0",",,X","28.0",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-24","8.28",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","42",",,X",,,"  250",",,X","  220",",,X","14.1",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-25","6.71",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"44",",,X","36",",,X",,,"  290",",,X","  320",",,X","16.1",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-26","3.80",",,W",,,,,"0.18",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"40",",,X","33",",,X",,,"   90",",,X","  110",",,X","13.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X","    1",",,X",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-27","8.50",",,W",,,,,"0.47",",,X,2400","0.0",",,X,","0.0",",,X,",,,"59",",,X","40",",,X",,,"  280",",,X","  300",",,X","25.1",",,X","36.0",",,X","    1",",,W","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-28",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"46",",,X","38",",,X",,,"  290",",,W","  290",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-29",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"44",",,X","34",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-30",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"40",",,X","34",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-01-31",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"59",",,X","38",",,X",,,"  220",",,W","  220",",,W","13.0",",,W","17.9",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-01","8.05",",,W",,,,,"0.03",",,X,2400","0.0",",,X,","0.0",",,X,",,,"62",",,X","48",",,X",,,"  270",",,X","  280",",,X","19.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-02","6.93",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"50",",,X","35",",,X",,,"  290",",,X","  290",",,X","16.1",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-03","6.71",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"44",",,X","30",",,X",,,"  290",",,X","  290",",,X","16.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-04","5.14",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"46",",,X","35",",,X",,,"   40",",,X","   60",",,X","15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-05","6.04",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"40",",,X","32",",,X",,,"  290",",,X","   30",",,X","10.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-06","8.05",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"51",",,X","33",",,X",,,"  230",",,X","  230",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-07","6.26",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"49",",,X","38",",,X",,,"  280",",,X","  290",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-08","4.25",",,W",,,,,"0.01",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"38",",,X","31",",,X",,,"   60",",,X","   60",",,X","13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-09","6.71",",,W",,,,,"0.00","T,,X,2400","0.0","T,,X,","0.0",",,X,",,,"46",",,X","31",",,X",,,"  290",",,X","  300",",,X","15.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-10","6.04",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"45",",,X","34",",,X",,,"  230",",,X","  220",",,X","15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-11","5.82",",,W",,,,,"0.08",",,X,2400","0.0","T,,X,","0.0","T,,X,",,,"38",",,X","32",",,X",,,"  330",",,X","  320",",,X","15.0",",,X","21.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-12","9.84",",,W",,,,,"0.01",",,X,2400","0.2",",,X,","0.0",",,X,",,,"32",",,X","20",",,X",,,"  260",",,X","  330",",,X","23.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-13","8.05",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"44",",,X","28",",,X",,,"  270",",,X","  270",",,X","17.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-14","4.25",",,W",,,,,"0.02",",,X,2400","0.0",",,X,","0.0",",,X,",,,"47",",,X","36",",,X",,,"  220",",,X","  220",",,X","19.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-15","3.58",",,W",,,,,"0.01",",,X,2400","0.0",",,X,","0.0",",,X,",,,"46",",,X","39",",,X",,,"  290",",,X","  270",",,X","10.1",",,X","14.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-16","4.47",",,W",,,,,"0.19",",,X,2400","0.0",",,X,","0.0",",,X,",,,"44",",,X","36",",,X",,,"  150",",,X","  170",",,X","12.1",",,X","17.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-17","6.71",",,W",,,,,"0.03",",,X,2400","0.0",",,X,","0.0",",,X,",,,"50",",,X","41",",,X",,,"  290",",,X","  300",",,X","16.1",",,X","25.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-18","6.49",",,W",,,,,"0.02",",,X,2400","0.0",",,X,","0.0",",,X,",,,"48",",,X","35",",,X",,,"  220",",,X","  270",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-19","6.93",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"44",",,X","35",",,X",,,"   40",",,X","   20",",,X","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-20","7.38",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"46",",,X","31",",,X",,,"   20",",,X","   30",",,X","17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-21","7.38",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"46",",,X","32",",,X",,,"  170",",,X","  160",",,X","16.1",",,X","27.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-22","6.49",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"57",",,X","43",",,X",,,"  270",",,X","  240",",,X","16.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-23","8.05",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"58",",,X","46",",,X",,,"  260",",,X","  270",",,X","21.0",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-24","8.05",",,W",,,,,"0.60",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"46",",,X","36",",,X",,,"  270",",,X","  310",",,X","21.0",",,X","32.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-25","14.99",",,W",,,,,"0.00","T,,X,2400","0.0","T,,X,","0.0",",,X,",,,"45",",,X","33",",,X",,,"  260",",,X","  280",",,X","21.9",",,X","40.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-26","8.72",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"45",",,X","29",",,X",,,"  290",",,Z","  270",",,Z","13.0",",,Z","23.0",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-27","3.13",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"59",",,X","36",",,X",,,"  220",",,X","  220",",,X","14.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-28","5.59",",,W",,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"50",",,X","40",",,X",,,"  290",",,X","  310",",,X","21.0",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-02-29","3.80",",,W",,,,,"0.37",",,X,2400","0.0",",,X,","0.0",",,X,",,,"42",",,X","38",",,X",,,"  130",",,X","  110",",,X","15.0",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2012-03-01","2.01",",,W",,,,,"0.13",",,X,2400","0.0",",,X,","0.0",",,X,",,,"41",",,X","37",",,X",,,"   70",",,X","   30",",,X","10.1",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
